Diff 1,Diff 2,Mean Difference,T-Statistic,p-value,Reaction Preference,adj p-value,Significance
Man(a1-6),Neu5Ac(a2-6),-0.3396192466666667,-4.690466936143861,0.0053828438721423505,forward,0.008640880952649562,**
Man(a1-6),Neu5Gc(a2-3),0.063625815,4.368040050401787,0.001802226764842018,reverse,0.0034354947704800967,**
Man(a1-6),Neu5Gc(a2-6),0.063625815,4.368040050401787,0.001802226764842018,reverse,0.0034354947704800967,**
Neu5Ac(a2-3),Neu5Ac(a2-3),2.5793860983658528,6.266802913650864,3.1822639152187784e-09,reverse,1.7647099893485952e-08,***
Neu5Ac(a2-3),Neu5Ac(a2-3/6),1.5717848115614026,2.866719890801207,0.004268713091407771,reverse,0.00694377329535664,**
Neu5Ac(a2-3),Neu5Ac(a2-3/8),8.35960858913793,7.98894435606893,1.526902474769578e-13,reverse,2.328526274023606e-12,***
Neu5Ac(a2-3),Neu5Ac(a2-6),3.6256744712387547,4.675301669256575,4.132791118872656e-06,reverse,1.4005569902846225e-05,***
Neu5Ac(a2-3),Neu5Ac(a2-8),24.004467711744677,8.755971213688584,2.3317095100041582e-11,reverse,2.1882196940039025e-10,***
Neu5Ac(a2-3),Neu5Gc(a2-3),0.13072493820000003,7.15069612601549,0.0020237381626389216,reverse,0.003798400859106899,**
Neu5Ac(a2-3),Neu5Gc(a2-6),-0.03629139370588236,-0.30612582176078507,0.7622246856248265,forward,0.7880628105612613,n.s.
Neu5Ac(a2-3/6),Neu5Ac(a2-3/6),-0.21741423358928635,-0.27922172783049654,0.7802476361384078,forward,0.8032929249695,n.s.
Neu5Ac(a2-3/6),Neu5Ac(a2-6),3.9537961359434437,6.389577508714426,3.8577791434237823e-10,reverse,2.61471697498723e-09,***
Neu5Ac(a2-3/6),Neu5Gc(a2-3),0.14307814876923078,7.059469757938818,2.1233519771533603e-07,reverse,9.59440523010037e-07,***
Neu5Ac(a2-3/6),Neu5Gc(a2-6),0.06445930221052631,0.9900563334290879,0.32624707327759184,reverse,0.371982644297815,n.s.
Neu5Ac(a2-3/6),OS,2.7032690475283023,5.148208915618995,4.07407344828886e-06,reverse,1.400104114623214e-05,***
Neu5Ac(a2-6),Neu5Ac(a2-6),-5.9518073357,-8.905832195557043,3.050968423731376e-08,forward,1.5192577456948077e-07,***
Neu5Ac(a2-6),Neu5Ac(a2-8),74.5676942775,11.657490556922358,0.0013560285648641763,reverse,0.0026469677586148724,**
Neu5Ac(a2-6),Neu5Gc(a2-3),0.032895129399999994,8.816122176576007,0.0009134371580283843,reverse,0.001841972450900213,**
Neu5Ac(a2-6),Neu5Gc(a2-6),0.032895129399999994,8.816122176576007,0.0009134371580283843,reverse,0.001841972450900213,**
Neu5Ac(a2-6),OS,2.9669580279743593,5.7588496538959,1.2195408332374192e-06,reverse,4.878163332949677e-06,***
Neu5Gc(a2-3),Neu5Gc(a2-6),-0.12175213382142852,-1.3841578210215366,0.1720729679986093,forward,0.2068266216337964,n.s.
