glycan,concentration,unit,ID,species,day,ref
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0,relative_percent,human_d30_jin2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36278935/
Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)]Gal(b1-4)[Fuc(a1-3)]Glc-ol,0.1,relative_percent,human_d3_jin2022,Homo_sapiens,3,https://pubmed.ncbi.nlm.nih.gov/36278935/
Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)]Gal(b1-4)[Fuc(a1-3)]Glc-ol,0,relative_percent,human_d30_jin2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36278935/
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)[Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0.19,relative_percent,human_d3_jin2022,Homo_sapiens,3,https://pubmed.ncbi.nlm.nih.gov/36278935/
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)[Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,0.1,relative_percent,human_d30_jin2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36278935/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Neu5Ac(a2-6)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.03,relative_percent,human_d3_jin2022,Homo_sapiens,3,https://pubmed.ncbi.nlm.nih.gov/36278935/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Neu5Ac(a2-6)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0,relative_percent,human_d30_jin2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36278935/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Neu5Ac(a2-6)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0.11,relative_percent,human_d3_jin2022,Homo_sapiens,3,https://pubmed.ncbi.nlm.nih.gov/36278935/
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Neu5Ac(a2-6)]GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0,relative_percent,human_d30_jin2022,Homo_sapiens,30,https://pubmed.ncbi.nlm.nih.gov/36278935/
Gal(b1-4)Glc-ol,84.48275862,relative_arbitrary,panda1_d1_griffiths2015,Ailuropoda_melanoleuca,1,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,97.35632184,relative_arbitrary,panda1_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,94.25287356,relative_arbitrary,panda1_d3_griffiths2015,Ailuropoda_melanoleuca,3,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,88.27586207,relative_arbitrary,panda1_d4_griffiths2015,Ailuropoda_melanoleuca,4,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,87.24137931,relative_arbitrary,panda1_d5_griffiths2015,Ailuropoda_melanoleuca,5,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,83.56321839,relative_arbitrary,panda1_d6_griffiths2015,Ailuropoda_melanoleuca,6,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,85.28735632,relative_arbitrary,panda1_d8_griffiths2015,Ailuropoda_melanoleuca,8,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,83.33333333,relative_arbitrary,panda1_d13_griffiths2015,Ailuropoda_melanoleuca,13,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,79.1954023,relative_arbitrary,panda1_d7_griffiths2015,Ailuropoda_melanoleuca,7,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,78.73563218,relative_arbitrary,panda1_d9_griffiths2015,Ailuropoda_melanoleuca,9,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,76.89655172,relative_arbitrary,panda1_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,76.89655172,relative_arbitrary,panda1_d12_griffiths2015,Ailuropoda_melanoleuca,12,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,75.63218391,relative_arbitrary,panda1_d15_griffiths2015,Ailuropoda_melanoleuca,15,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,72.29885057,relative_arbitrary,panda1_d14_griffiths2015,Ailuropoda_melanoleuca,14,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,72.29885057,relative_arbitrary,panda1_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,67.24137931,relative_arbitrary,panda1_d19_griffiths2015,Ailuropoda_melanoleuca,19,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,63.10344828,relative_arbitrary,panda1_d18_griffiths2015,Ailuropoda_melanoleuca,18,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,88.50574713,relative_arbitrary,panda2_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,66.32183908,relative_arbitrary,panda2_d10_griffiths2015,Ailuropoda_melanoleuca,10,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,74.25287356,relative_arbitrary,panda2_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,68.27586207,relative_arbitrary,panda2_d12_griffiths2015,Ailuropoda_melanoleuca,12,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,74.94252874,relative_arbitrary,panda2_d13_griffiths2015,Ailuropoda_melanoleuca,13,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,55.40229885,relative_arbitrary,panda2_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,59.54022989,relative_arbitrary,panda2_d20_griffiths2015,Ailuropoda_melanoleuca,20,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,77.81609195,relative_arbitrary,panda2_d30_griffiths2015,Ailuropoda_melanoleuca,30,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,65.17241379,relative_arbitrary,panda2_d31_griffiths2015,Ailuropoda_melanoleuca,31,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,65.86206897,relative_arbitrary,panda2_d34_griffiths2015,Ailuropoda_melanoleuca,34,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,65.28735632,relative_arbitrary,panda2_d35_griffiths2015,Ailuropoda_melanoleuca,35,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,66.7816092,relative_arbitrary,panda2_d36_griffiths2015,Ailuropoda_melanoleuca,36,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,72.4137931,relative_arbitrary,panda2_d37_griffiths2015,Ailuropoda_melanoleuca,37,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,72.29885057,relative_arbitrary,panda2_d38_griffiths2015,Ailuropoda_melanoleuca,38,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,62.18390805,relative_arbitrary,panda2_d47_griffiths2015,Ailuropoda_melanoleuca,47,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,66.43678161,relative_arbitrary,panda2_d48_griffiths2015,Ailuropoda_melanoleuca,48,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,66.55172414,relative_arbitrary,panda2_d50_griffiths2015,Ailuropoda_melanoleuca,50,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,95.40229885,relative_arbitrary,panda3_d1_griffiths2015,Ailuropoda_melanoleuca,1,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,89.77011494,relative_arbitrary,panda3_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,87.12643678,relative_arbitrary,panda3_d4_griffiths2015,Ailuropoda_melanoleuca,4,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,84.48275862,relative_arbitrary,panda3_d3_griffiths2015,Ailuropoda_melanoleuca,3,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,70.91954023,relative_arbitrary,panda3_d7_griffiths2015,Ailuropoda_melanoleuca,7,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,75.05747126,relative_arbitrary,panda3_d10_griffiths2015,Ailuropoda_melanoleuca,10,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,75.86206897,relative_arbitrary,panda3_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,66.43678161,relative_arbitrary,panda3_d14_griffiths2015,Ailuropoda_melanoleuca,14,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,64.25287356,relative_arbitrary,panda3_d15_griffiths2015,Ailuropoda_melanoleuca,15,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,62.64367816,relative_arbitrary,panda3_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,68.73563218,relative_arbitrary,panda3_d19_griffiths2015,Ailuropoda_melanoleuca,19,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,64.13793103,relative_arbitrary,panda3_d22_griffiths2015,Ailuropoda_melanoleuca,22,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,56.89655172,relative_arbitrary,panda3_d23_griffiths2015,Ailuropoda_melanoleuca,23,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,61.37931034,relative_arbitrary,panda3_d25_griffiths2015,Ailuropoda_melanoleuca,25,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,59.88505747,relative_arbitrary,panda3_d26_griffiths2015,Ailuropoda_melanoleuca,26,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,78.27586207,relative_arbitrary,panda3_d27_griffiths2015,Ailuropoda_melanoleuca,27,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,69.88505747,relative_arbitrary,panda3_d29_griffiths2015,Ailuropoda_melanoleuca,29,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,66.89655172,relative_arbitrary,panda3_d30_griffiths2015,Ailuropoda_melanoleuca,30,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,61.6091954,relative_arbitrary,panda3_d31_griffiths2015,Ailuropoda_melanoleuca,31,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,67.24137931,relative_arbitrary,panda3_d37_griffiths2015,Ailuropoda_melanoleuca,37,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Gal(b1-4)Glc-ol,49.08045977,relative_arbitrary,panda3_d46_griffiths2015,Ailuropoda_melanoleuca,46,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda1_d1_griffiths2015,Ailuropoda_melanoleuca,1,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda1_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda1_d3_griffiths2015,Ailuropoda_melanoleuca,3,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda1_d4_griffiths2015,Ailuropoda_melanoleuca,4,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda1_d5_griffiths2015,Ailuropoda_melanoleuca,5,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda1_d6_griffiths2015,Ailuropoda_melanoleuca,6,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda1_d7_griffiths2015,Ailuropoda_melanoleuca,7,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.717488789,relative_arbitrary,panda1_d8_griffiths2015,Ailuropoda_melanoleuca,8,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.717488789,relative_arbitrary,panda1_d9_griffiths2015,Ailuropoda_melanoleuca,9,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.941704036,relative_arbitrary,panda1_d10_griffiths2015,Ailuropoda_melanoleuca,10,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.717488789,relative_arbitrary,panda1_d12_griffiths2015,Ailuropoda_melanoleuca,12,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.717488789,relative_arbitrary,panda1_d13_griffiths2015,Ailuropoda_melanoleuca,13,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,2.511210762,relative_arbitrary,panda1_d14_griffiths2015,Ailuropoda_melanoleuca,14,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,2.286995516,relative_arbitrary,panda1_d15_griffiths2015,Ailuropoda_melanoleuca,15,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.269058296,relative_arbitrary,panda1_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,1.838565022,relative_arbitrary,panda1_d18_griffiths2015,Ailuropoda_melanoleuca,18,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,1.838565022,relative_arbitrary,panda1_d19_griffiths2015,Ailuropoda_melanoleuca,19,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda2_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.493273543,relative_arbitrary,panda2_d10_griffiths2015,Ailuropoda_melanoleuca,10,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.941704036,relative_arbitrary,panda2_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,3.183856502,relative_arbitrary,panda2_d12_griffiths2015,Ailuropoda_melanoleuca,12,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,2.735426009,relative_arbitrary,panda2_d13_griffiths2015,Ailuropoda_melanoleuca,13,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.941704036,relative_arbitrary,panda2_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,15.29147982,relative_arbitrary,panda2_d20_griffiths2015,Ailuropoda_melanoleuca,20,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,32.55605381,relative_arbitrary,panda2_d31_griffiths2015,Ailuropoda_melanoleuca,31,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,55.65022422,relative_arbitrary,panda2_d30_griffiths2015,Ailuropoda_melanoleuca,30,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,43.5426009,relative_arbitrary,panda2_d36_griffiths2015,Ailuropoda_melanoleuca,36,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,63.94618834,relative_arbitrary,panda2_d48_griffiths2015,Ailuropoda_melanoleuca,48,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,71.12107623,relative_arbitrary,panda2_d35_griffiths2015,Ailuropoda_melanoleuca,35,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,78.07174888,relative_arbitrary,panda2_d34_griffiths2015,Ailuropoda_melanoleuca,34,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,74.48430493,relative_arbitrary,panda2_d37_griffiths2015,Ailuropoda_melanoleuca,37,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,77.84753363,relative_arbitrary,panda2_d38_griffiths2015,Ailuropoda_melanoleuca,38,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,84.34977578,relative_arbitrary,panda2_d47_griffiths2015,Ailuropoda_melanoleuca,47,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,87.93721973,relative_arbitrary,panda2_d56_griffiths2015,Ailuropoda_melanoleuca,56,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda3_d1_griffiths2015,Ailuropoda_melanoleuca,1,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda3_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda3_d3_griffiths2015,Ailuropoda_melanoleuca,3,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.941704036,relative_arbitrary,panda3_d4_griffiths2015,Ailuropoda_melanoleuca,4,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.269058296,relative_arbitrary,panda3_d7_griffiths2015,Ailuropoda_melanoleuca,7,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,1.165919283,relative_arbitrary,panda3_d10_griffiths2015,Ailuropoda_melanoleuca,10,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,0.044843049,relative_arbitrary,panda3_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,2.062780269,relative_arbitrary,panda3_d14_griffiths2015,Ailuropoda_melanoleuca,14,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,4.529147982,relative_arbitrary,panda3_d15_griffiths2015,Ailuropoda_melanoleuca,15,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,6.547085202,relative_arbitrary,panda3_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,4.753363229,relative_arbitrary,panda3_d19_griffiths2015,Ailuropoda_melanoleuca,19,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,2.511210762,relative_arbitrary,panda3_d22_griffiths2015,Ailuropoda_melanoleuca,22,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,12.37668161,relative_arbitrary,panda3_d23_griffiths2015,Ailuropoda_melanoleuca,23,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,8.340807175,relative_arbitrary,panda3_d25_griffiths2015,Ailuropoda_melanoleuca,25,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,11.25560538,relative_arbitrary,panda3_d26_griffiths2015,Ailuropoda_melanoleuca,26,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,19.77578475,relative_arbitrary,panda3_d27_griffiths2015,Ailuropoda_melanoleuca,27,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
